#OTU ID,s2_Stn1Cast14110m02um,s2_Stn1Cast14110m22um,s2_Stn1Cast14110m2um,s4_Stn1Cast1470m02um,s4_Stn1Cast1470m22um,s4_Stn1Cast1470m2um,s5_Stn1Cast1840m02um,s5_Stn1Cast1840m22um,s5_Stn1Cast1840m2um,s1_Stn1Cast6120m02um,s1_Stn1Cast6120m22um,s1_Stn1Cast6120m2um,s3_Stn1Cast683m02um,s3_Stn1Cast683m22um,s3_Stn1Cast683m2um,s4_Stn2Cast3190m02um,s4_Stn2Cast3190m22um,s4_Stn2Cast3190m2um,s3_Stn2Cast47113m02um,s3_Stn2Cast47113m22um,s3_Stn2Cast47113m2um,s2_Stn2Cast55120m02um,s2_Stn2Cast55120m22um,s2_Stn2Cast55120m2um,s5_Stn2Cast5930m02um,s5_Stn2Cast5930m22um,s5_Stn2Cast5930m2um,s1_Stn2Cast59900m02um,s1_Stn2Cast59900m22um,s1_Stn2Cast59900m2um,s3_Stn3Cast7245m02um,s3_Stn3Cast7245m22um,s3_Stn3Cast7245m2um,s5_Stn3Cast7633m02um,s5_Stn3Cast7633m22um,s5_Stn3Cast7633m2um,s1_Stn3Cast811000m02um,s1_Stn3Cast811000m22um,s1_Stn3Cast811000m2um,s6_Stn3Cast9310m02um,s6_Stn3Cast9310m22um,s6_Stn3Cast9310m2um,s2_Stn3Cast9370m02um,s2_Stn3Cast9370m22um,s2_Stn3Cast9370m2um,s4_Stn3Cast9740m02um,s4_Stn3Cast9740m22um,s4_Stn3Cast9740m2um
Zotu1031,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,16,51,0,0,0,0,0,0,0,0,0,0,0,0,68,14,31,0,0,0,0,0,0
Zotu1032,0,0,0,0,0,0,13,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,10,0,0,0,0,0,0,0,0,0,0,0,0,45,20,42,0,0,0,0,0,0
Zotu1033,0,0,0,7,75,5,0,0,0,0,0,0,0,2,0,4,15,2,2,0,0,0,0,0,0,0,0,1,0,0,0,6,0,11,19,0,0,0,0,0,0,0,0,0,0,14,58,0
Zotu1034,24,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,5,0,0,74,23,62,0,0,0,0,0,5,7,0,0,3,0,0,9,0,8,0,0,0,0,0,0,0,0,0
Zotu1035,5,15,3,3,12,9,0,0,0,3,4,16,4,85,6,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,16,7,0,0,7,0,0,0,0,0,0,0,26,0,0,0,0,0
Zotu1036,0,0,0,0,0,0,30,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,13,0,0,0,0,0,0
Zotu1037,0,0,0,11,3,1,0,0,0,0,0,0,12,17,0,41,26,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,31,0,0,7,3,0,0,0,0,0,0,34,19,0
Zotu1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,31,0,0,0,0,0,0,58,11,79,0,0,0,0,0,0,0,0,0
Zotu1039,0,0,0,31,8,5,4,0,0,0,0,0,10,0,0,16,0,3,7,0,0,0,0,0,8,0,1,0,0,0,7,0,0,12,0,0,0,0,0,9,2,5,0,0,0,7,0,0
Zotu104,0,4,0,3,3,2,155,2,85,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,234,168,216,1,0,8,42,28,2,318,61,23,9,0,3,517,271,456,0,0,0,224,133,7
Zotu1040,0,12,1,2,3,0,9,6,7,0,0,0,0,3,0,0,10,0,0,0,0,0,5,0,0,16,0,0,0,0,8,8,2,6,51,0,0,3,7,2,2,2,5,0,0,4,23,0
Zotu1041,1,139,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1042,0,0,0,16,9,9,6,1,0,0,0,0,0,0,0,10,39,0,5,3,0,1,0,0,5,4,0,1,0,0,0,0,0,3,2,0,0,2,0,15,26,7,0,0,0,5,19,0
Zotu1043,5,3,1,49,28,6,0,0,0,0,0,0,13,0,0,42,14,8,16,0,0,1,0,0,0,0,0,0,0,0,16,0,0,32,4,2,0,0,0,0,0,0,0,0,0,13,13,0
Zotu1044,0,0,5,0,1,0,5,0,4,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,5,46,43,0,0,0,0,0,0,0,7,0,0,0,0,18,50,70,0,0,0,1,10,0
Zotu1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1046,0,31,0,0,0,0,0,0,0,4,0,0,0,57,9,0,1,0,0,0,0,0,41,7,0,0,0,3,0,2,0,2,0,1,0,0,1,21,2,0,0,0,0,0,3,0,0,0
Zotu1047,1,0,0,27,6,20,0,0,0,11,0,1,0,0,0,80,2,6,42,0,0,0,0,0,0,2,0,0,0,0,5,1,0,32,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Zotu1048,7,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,86,58,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Zotu1049,11,28,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,19,84,20,0,0,0,4,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Zotu105,149,860,48,2,2,0,0,0,0,72,32,37,28,755,15,13,128,0,92,15,4,62,312,56,1,0,0,4,8,0,146,349,25,22,55,18,10,4,8,0,0,0,52,0,2,2,2,0
Zotu1050,62,25,20,0,0,1,0,0,0,5,0,7,0,0,0,0,0,0,1,0,3,40,9,21,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1051,0,0,0,0,0,0,0,0,0,25,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46,0,32,0,0,0,0,0,0,58,0,72,0,0,0,0,0,0,0,0,0
Zotu1053,0,0,0,0,0,0,96,13,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,4,0,0,3,0,0,0,0,0,26,0,0,0,0,2,0,0
Zotu1054,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,74,0,29,0,0,0,0,0,0,67,1,55,0,0,0,0,0,0,0,0,0
Zotu1055,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,132,0,0,0,0,0,0,0,0,0,0,0,0,2,7,40,0,0,0,0,0,0
Zotu1056,0,0,0,24,0,0,7,0,1,0,0,0,0,0,0,7,1,4,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,36,1,0,0,0,0,6,0,1,0,0,0,20,5,0
Zotu1057,7,0,9,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,80,38,11,0,6,0,29,0,26,2,0,0,0,0,0,38,1,14,0,0,0,0,0,0,0,0,0
Zotu1058,0,0,0,14,14,9,0,0,0,0,0,0,0,0,0,14,59,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,46,0,0,0,0,0,0,0,0,0,2,2,10,0
Zotu1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,4,32,0,0,0,0,0,0,8,47,8,0,0,0,0,0,0,0,0,0
Zotu106,0,4,0,0,4,0,6,0,150,0,0,0,0,2,0,0,12,0,0,0,0,0,4,4,114,287,979,0,0,3,0,3,0,0,1,0,0,0,3,76,349,1254,0,0,0,0,26,0
Zotu1060,0,0,0,19,5,13,0,0,0,1,0,0,7,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,6,0,11,2,0,0,0,0,0,0,0,0,0,0,53,23,0
Zotu1061,0,0,0,11,5,5,0,0,0,0,0,2,0,0,0,87,5,5,15,0,1,0,0,10,0,0,0,0,0,0,9,5,0,67,0,0,0,0,0,0,0,0,0,0,0,11,0,0
Zotu1062,0,4,0,0,0,0,0,0,0,30,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,31,0,17,0,0,0,0,0,0,29,0,65,0,0,0,0,0,0,0,0,0
Zotu1063,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,62,0,0,0,1,0,2,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,19,2,0,0,0,0,36,0
Zotu1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,123,10,89,0,0,0,0,0,0,0,0,0
Zotu1065,8,5,61,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,4,0,0,44,9,32,0,0,0,0,0,0,9,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu1066,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,14,5,0,4,0,0,0,0,0,1,0,0,1,0,0,4,0,0,33,3,6,0,0,0,3,2,0,0,0,0,48,74,6
Zotu1067,0,0,0,0,0,0,18,0,42,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,22,7,0,0,0,0,0,0,0,0,0,0,0,0,6,44,57,0,0,0,0,0,0
Zotu1068,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,20,0,0,0,0,0,0,12,0,0,0,0,54,14,1
Zotu1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,35,92,78,0,0,0,0,0,0,0,0,0
Zotu107,4,37,87,0,1,8,0,0,0,289,6,181,2,6,11,84,21,22,376,28,19,565,800,359,0,0,0,11,0,11,14,9,35,12,122,24,21,33,16,0,0,0,57,0,58,1,0,0
Zotu1070,4,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,7,0,0,33,10,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,73,0,0,0,0,0,0,26,13,30,0,0,0,0,0,0,0,0,0
Zotu1072,0,0,0,10,16,9,0,0,0,0,0,0,4,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,2,2,37,1,0,0,0,0,0,0,0,0,0,1,61,29,0
Zotu1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,8,1,0
Zotu1074,0,6,0,2,38,13,0,0,0,0,0,3,3,11,1,4,33,9,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,12,0,0,0,0,0,0,0,0,0,0,1,6,0
Zotu1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,163,0,0,1,2,0,0,0,0,0,0,0,9,0
Zotu1076,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,3,0,9,1,0,0,0,0,0,0,0,0,22,0,6,0,0,0,0,0,0,25,82,32,0,0,0,0,0,0,0,0,0
Zotu1077,0,10,0,0,24,8,4,0,0,0,0,0,0,19,0,3,63,0,2,0,0,0,0,0,2,17,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1078,0,0,0,24,7,15,0,0,0,1,0,2,11,0,0,23,4,8,6,0,0,0,0,0,0,0,0,0,0,0,19,4,0,20,2,0,0,0,0,0,0,0,0,0,0,14,6,0
Zotu1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,3,0,0,0,0,0,0,93,5,71,0,0,0,0,0,0,0,0,0
Zotu108,593,47,180,0,0,0,0,0,0,27,0,2,0,0,0,0,0,0,95,0,0,1053,345,1120,0,2,0,25,0,2,37,0,0,8,0,0,140,17,144,0,0,0,4,0,0,0,0,0
Zotu1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Zotu1082,0,0,0,8,9,2,5,0,0,0,0,0,8,0,0,12,11,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25,2,0,0,0,0,12,6,6,0,0,0,74,24,0
Zotu1083,1,1,19,12,6,6,0,0,0,4,0,0,35,0,4,43,4,0,27,0,0,0,0,0,0,0,0,0,0,0,29,9,0,19,4,1,0,0,0,0,0,0,0,0,0,0,1,0
Zotu1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,44,0,0,0,0,0,0,4,113,19,0,0,0,0,0,0,0,0,0
Zotu1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,14,0,0,0,0,0,0,54,4,79,0,0,0,0,0,0,0,0,0
Zotu1086,0,0,0,0,0,0,0,0,0,31,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,9,0,0,0,0,0,0,47,27,48,0,0,0,0,0,0,0,0,0
Zotu1087,0,0,0,1,19,9,0,0,0,0,0,0,0,5,0,4,32,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,29,7,0,0,0,0,0,0,0,0,2,28,52,2
Zotu1088,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,56,28,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0
Zotu1089,85,7,40,0,0,0,0,0,0,19,0,5,0,0,0,0,0,0,16,0,0,12,3,33,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Zotu109,76,42,40,59,22,9,762,13,262,2,0,10,17,5,1,20,22,5,44,0,0,20,16,8,102,39,210,0,0,0,53,21,1,46,30,0,3,1,8,597,545,473,3,0,0,46,52,3
Zotu1090,57,29,17,3,25,2,0,0,0,3,0,3,31,0,2,10,8,2,26,0,0,4,17,2,0,0,0,0,0,0,50,24,0,1,10,0,0,0,0,0,0,0,7,0,0,0,0,0
Zotu1091,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,5,96,7,0,0,0,0,1,0,0,5,0,0,19,10,0
Zotu1092,0,8,0,1,29,14,0,0,0,0,0,0,12,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,11,2,4,65,1,1,0,0,0,0,0,0,0,0,8,33,0
Zotu1093,0,0,0,2,16,6,0,0,0,0,0,0,0,0,0,7,13,0,3,0,0,0,0,0,1,6,0,0,0,0,1,4,0,3,82,2,0,0,0,0,6,0,10,0,0,5,9,0
Zotu1094,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,34,1,0,0,34,14,0,1,1,2,3,1,6,17,0,0,11,0,0,5,2,0,2,1,8,0,0,0,2,0
Zotu1095,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,1,0,0,0,0,23,12,0
Zotu1096,0,0,0,0,5,0,0,0,0,4,1,0,1,16,0,1,152,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1097,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,2,0,0,0,0,0,16,10,0
Zotu1098,21,0,15,2,0,0,0,0,0,137,0,15,3,0,0,8,7,0,27,0,0,73,5,91,0,1,0,2,0,0,18,7,0,5,0,0,1,0,2,0,0,0,0,0,0,1,0,0
Zotu1099,5,83,46,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Zotu11,0,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,2,19,10,1,2,0,0,0,0,3339,15424,166,384,2586,27,9,1,5,0,0,0,4,0,0,0,3,0
Zotu110,1,40,0,32,156,28,0,0,0,7,0,11,4,71,3,48,510,16,130,16,0,0,18,0,0,0,0,1,0,0,101,732,11,57,576,0,9,10,9,0,0,0,363,0,26,31,193,0
Zotu1100,0,1,0,0,2,10,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,68,10,0,0,0,0,0,0,0,0,0,0,9,0
Zotu1101,0,0,0,0,0,0,153,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0
Zotu1102,0,7,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,110,0,0,0,0,0,0,0,0,0,0,16,18,5
Zotu1103,0,0,0,6,1,1,17,0,39,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,42,6,55,0,0,0,0,0,0,0,0,0,0,0,0,83,41,57,0,0,0,1,0,0
Zotu1104,0,0,0,0,0,0,48,2,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0
Zotu1105,0,1,0,25,13,31,0,0,0,0,0,0,53,18,4,2,8,6,4,0,0,0,0,0,0,0,0,0,0,0,8,9,0,7,0,0,0,0,0,0,0,5,0,0,0,3,3,0
Zotu1107,0,0,0,0,0,0,36,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,71,20,0,0,0,0,0,0,0,2,0,0,0,0,21,44,38,0,0,0,2,3,0
Zotu1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,89,0,0,0,0,0,0,0,40,48,1,0,0,0,0,0,0,0,0
Zotu1109,3,0,0,20,56,15,4,0,1,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,7,0,15,0,0,0,8,11,1,3,16,0,0,0,0,3,0,2,0,0,1,0,2,0
Zotu111,1,14,1,290,205,52,0,0,0,18,0,2,147,13,4,162,102,11,50,0,0,0,0,0,0,0,0,0,0,0,336,157,9,513,101,9,0,0,1,0,0,0,3,0,0,316,174,1
Zotu1110,0,0,0,3,1,10,0,0,0,0,0,0,0,0,0,86,40,4,56,2,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6,0
